book_id,title,authors,book_url,image_url,description,created_at,pdf_file_path,epub_file_path,mobi_file_path
90,Introduction to Computer Science,Vladimir Zwass,http://books.google.com/books?id=uVggAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=uVggAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
91,The Development of Computer Science: A Sociocultural Perspective,Matti Tedre,http://books.google.com/books?id=CEtclF-JMzAC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=CEtclF-JMzAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
92,Exploring Computer Science with Scheme,Oliver Grillmeyer,http://books.google.com/books?id=GoXjBwAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=GoXjBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
93,Computer Science and Engineering—Theory and Applications,"Mauricio A. Sanchez, Leocundo Aguilar, Manuel Castañón-Puga, Antonio Rodríguez-Díaz",http://books.google.com/books?id=88NKDwAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=88NKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
94,Computer Science Handbook,Allen B. Tucker,http://books.google.com/books?id=hNLKBQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hNLKBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
95,Computer Science,"Edward K. Blum, Alfred V Aho",http://books.google.com/books?id=S7QU9RRLYIYC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=S7QU9RRLYIYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
96,Fundamental Concepts in Computer Science,"Erol Gelenbe, Jean-Pierre Kahane",http://books.google.com/books?id=GudpDQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=GudpDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
97,Foundations of Computer Science,"Behrouz A. Forouzan, Sophia Chung Fegan",http://books.google.com/books?id=bws5zwEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=bws5zwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
98,Encyclopedia of Computer Science and Technology,"Jack Belzer, Albert G. Holzman, Allen Kent",http://books.google.com/books?id=8IXArCuNWy4C&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=8IXArCuNWy4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
99,Fundamentals of Computer Science,Hariprasath P,http://books.google.com/books?id=1aEKkAEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=1aEKkAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
100,Computer Science,J. Glenn Brookshear,http://books.google.com/books?id=OV0ZAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=OV0ZAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
101,Concise Encyclopedia of Computer Science,Edwin D. Reilly,http://books.google.com/books?id=5Jaa1BVverIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=5Jaa1BVverIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
102,Mathematics of Discrete Structures for Computer Science,Gordon J. Pace,http://books.google.com/books?id=kYYJLhL2arwC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=kYYJLhL2arwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
103,Computer Science,Ian Sinclair,http://books.google.com/books?id=xj-eBQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=xj-eBQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
104,Computer Science Unleashed,"Wladston Ferreira Filho, Raimondo Pictet",http://books.google.com/books?id=oJmcEAAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=oJmcEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
105,"Advances in Intelligent Systems, Computer Science and Digital Economics II","Zhengbing Hu, Sergey Petoukhov, Matthew He",http://books.google.com/books?id=Tbk0EAAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=Tbk0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
106,Encyclopedia of Computer Science,Edwin D. Reilly,http://books.google.com/books?id=ayMXPQIcMTIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=ayMXPQIcMTIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
107,World of Computer Science,Brigham Narins,http://books.google.com/books?id=hBQ6AQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hBQ6AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
108,Computer Science,"L. Goldschlager, Andrew Lister",http://books.google.com/books?id=TmualXt9PisC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=TmualXt9PisC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
109,Encyclopedia of Computer Science and Technology,"Jack Belzer, Albert G. Holzman, Allen Kent",http://books.google.com/books?id=tjH3YjVqTnIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=tjH3YjVqTnIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
110,Computer Science Principles,Kevin Hare,http://books.google.com/books?id=7tLvzgEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=7tLvzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
111,Introductory Theory of Computer Science,E. V. Krishnamurthy,http://books.google.com/books?id=4IdjQgAACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=4IdjQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
112,Encyclopedia of Computer Science and Engineering,"Anthony Ralston, Edwin D. Reilly",http://books.google.com/books?id=8jJCrmFIF2UC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=8jJCrmFIF2UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
113,"Computer Science, a Mathematical Introduction",Art Lew,http://books.google.com/books?id=ytdQAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=ytdQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
114,Schaum's Outline of Principles of Computer Science,"Paul Tymann, Carl Reynolds",http://books.google.com/books?id=hsI7n8kYoMYC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hsI7n8kYoMYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:40:49,,,
115,Computer Science,J. Glenn Brookshear,http://books.google.com/books?id=RnVQAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=RnVQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
116,An Invitation to Computer Science,"G. Michael Schneider, Judith L. Gersting",http://books.google.com/books?id=iqwgAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=iqwgAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
117,Computer Science,Leon Presser,http://books.google.com/books?id=bLO7AAAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=bLO7AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
118,An Introduction to Computer Science,"Jean-Paul Tremblay, Richard B. Bunt",http://books.google.com/books?id=T4ZQAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=T4ZQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
119,Encyclopedia of Computer Science and Technology,"Jack Belzer, Albert G. Holzman, Allen Kent",http://books.google.com/books?id=j8PawAEACAAJ&dq=computer+science&hl=&source=gbs_api,,,2024-10-18 16:40:49,,,
120,Introduction to Computer Science,"John K. Rice, John Rischard Rice, Edouard J. Desautels",http://books.google.com/books?id=oeImAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=oeImAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:40:49,,,
121,A Dictionary of Practical Medicine,James Copland,https://play.google.com/store/books/details?id=1kESAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=1kESAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
122,Modern Medicine,"Sir William Osler, Thomas McCrae",https://play.google.com/store/books/details?id=I2oSAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=I2oSAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
123,Practice of Medicine for Nurses,George Howard Hoxie,https://play.google.com/store/books/details?id=o04pAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=o04pAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
124,The Oxford Handbook of the History of Medicine,Mark Jackson,http://books.google.com/books?id=6KJ0y_oSaAsC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=6KJ0y_oSaAsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
125,ABC of Learning and Teaching in Medicine,"Peter Cantillon, Diana F. Wood, Sarah Yardley",http://books.google.com/books?id=jTctDwAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=jTctDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
126,Practice of Medicine,Frederick Tice,http://books.google.com/books?id=3eo0AQAAMAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=3eo0AQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
127,The Principles and Practice of Medicine,Sir William Osler,http://books.google.com/books?id=O9T5zQEACAAJ&dq=medicine&hl=&source=gbs_api,,,2024-10-18 16:41:03,,,
128,The Cyclopaedia of Practical Medicine,"Sir John Forbes, Alexander Tweedie, John Conolly, Robley Dunglison",https://play.google.com/store/books/details?id=eEoSAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=eEoSAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
130,The Science & Art of Medicine,Lionel Ernest Howard Whitby,http://books.google.com/books?id=6Ec7AAAAIAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=6Ec7AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
131,The Practice of Medicine,"James Tyson, Milton Howard Fussell",https://play.google.com/store/books/details?id=cu8rAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=cu8rAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
132,Chinese Medicine and Healing,"TJ Hinrichs, Linda L. Barnes",http://books.google.com/books?id=dtsYe0ZFORcC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=dtsYe0ZFORcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
133,"History, Medicine, and the Traditions of Renaissance Learning",Nancy G. Siraisi,http://books.google.com/books?id=zgIGVWo_2FkC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=zgIGVWo_2FkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
134,Medicine in Art,"Giorgio Bordin, Laura Polo D'Ambrosio",http://books.google.com/books?id=dVWuIa7AawIC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=dVWuIa7AawIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
135,A Text-book of Practical Medicine,Alfred Lebbeus Loomis,https://play.google.com/store/books/details?id=qkZEAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=qkZEAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
136,"Medical Education, Medical Colleges and the Regulation of the Practice of Medicine in the United States and Canada",Unknown Author,https://play.google.com/store/books/details?id=duo0AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=duo0AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
137,Cyclopædia of the Practice of Medicine,Hugo Ziemssen,https://play.google.com/store/books/details?id=AfE0AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=AfE0AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
138,The Scientific Revolution and Medicine,Kate Kelly,http://books.google.com/books?id=Qu616ZLawQIC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=Qu616ZLawQIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
139,Modern Medicine,"Simon Johnson Williams, Michael Calnan",http://books.google.com/books?id=NQbMwAEACAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=NQbMwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
140,Seven Wonders of Medicine,Karen Gunnison Ballen,http://books.google.com/books?id=yFelAgAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=yFelAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
141,The Choice of a Medical Career,"Joseph Garland, Joseph Stokes",http://books.google.com/books?id=pCBrAAAAMAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=pCBrAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
142,The Development of Modern Medicine in Non-Western Countries,Hormoz Ebrahimnejad,http://books.google.com/books?id=mIV8AgAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=mIV8AgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
143,The National LIbrary of Medicine,National Library of Medicine (U.S.),https://play.google.com/store/books/details?id=oZIQ3vqOGbgC&source=gbs_api,http://books.google.com/books/content?id=oZIQ3vqOGbgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
144,A Manual of the Practice of Medicine,George Roe Lockwood,http://books.google.com/books?id=ntMIjwEACAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=ntMIjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
145,The Handbook of Social Studies in Health and Medicine,"Gary L Albrecht, Ray Fitzpatrick, Susan C Scrimshaw",http://books.google.com/books?id=PsBmPTQE5VoC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=PsBmPTQE5VoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
146,A Compend of the Practice of Medicine:,Daniel E. Hughes,http://books.google.com/books?id=rIVYzQEACAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=rIVYzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
147,The Medical Summary,R. H. Andrews,https://play.google.com/store/books/details?id=-_tXAAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=-_tXAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
148,The Diagnostics of Internal Medicine,Glentworth Reeve Butler,https://play.google.com/store/books/details?id=-ahrAAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=-ahrAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
149,The American Practitioner,Unknown Author,https://play.google.com/store/books/details?id=XXwxAQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=XXwxAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
150,Monographic Medicine,Unknown Author,https://play.google.com/store/books/details?id=5U45AQAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=5U45AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
151,Naming the Local,Soyoung Suh,http://books.google.com/books?id=2P_7EAAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=2P_7EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
152,The Retrospect of Medicine,Unknown Author,https://play.google.com/store/books/details?id=xRUDAAAAYAAJ&source=gbs_api,http://books.google.com/books/content?id=xRUDAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
153,Textbook of Family Medicine,"Robert E. Rakel, David Rakel",http://books.google.com/books?id=t0Mh0yOH5EsC&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=t0Mh0yOH5EsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
154,Oxford Textbook of Geriatric Medicine,"Jean-Pierre Michel, B. Lynn Beattie, Finbarr C. Martin, Jeremy D. Walston",http://books.google.com/books?id=n_U-DwAAQBAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=n_U-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
155,National Library of Medicine News,National Library of Medicine (U.S.),https://play.google.com/store/books/details?id=GDb-JEz0mJAC&source=gbs_api,http://books.google.com/books/content?id=GDb-JEz0mJAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
156,The Principles and Practice of Medicine,"John D. Stobo, Thomas A. Traill, David B. Hellmann, Paul W. Ladenson, Brent G. Petty",http://books.google.com/books?id=aA9mMB3lDh4C&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=aA9mMB3lDh4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
157,Bulletin of the American Academy of Medicine,American Academy of Medicine,https://play.google.com/store/books/details?id=satXAAAAMAAJ&source=gbs_api,http://books.google.com/books/content?id=satXAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:03,,,
158,Hippocratic Medicine,William Arthur Heidel,http://books.google.com/books?id=CgrPAAAAMAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=CgrPAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
159,An Introduction to the History of Medicine,Fielding Hudson Garrison,http://books.google.com/books?id=DR71zQEACAAJ&dq=medicine&hl=&source=gbs_api,,,2024-10-18 16:41:03,,,
160,Greek and Roman Medicine,Helen King,http://books.google.com/books?id=8fraAAAAMAAJ&dq=medicine&hl=&source=gbs_api,http://books.google.com/books/content?id=8fraAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 16:41:03,,,
161,Knowledge Management for School Education,Eric C. K. Cheng,http://books.google.com/books?id=4e3SBAAAQBAJ&dq=education&hl=&source=gbs_api,http://books.google.com/books/content?id=4e3SBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:28,,,
162,Teacher Education in the Global Era,Karanam Pushpanadham,http://books.google.com/books?id=1JjuDwAAQBAJ&dq=education&hl=&source=gbs_api,http://books.google.com/books/content?id=1JjuDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 16:41:28,,,
